"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"
NA,0.430141541659812,0.47281913921237,0.439093479178845,0.441617207229135,0.446547978185119,0.425231840237974,0.443115561679007,0.408136338032767,0.463512259386493,0.405350218676034,0.433000315353266,0.47880968671292,0.433656310439124,0.4272955680266,0.432529291547819
0.430141541659812,NA,0.466290937252363,0.414809570983041,0.4408407196775,0.475630383975821,0.430378447510293,0.442121285125599,0.41391658239066,0.471362765505911,0.411088154762981,0.429217611104249,0.459013149626526,0.441113786324881,0.416460575684893,0.420595955364396
0.47281913921237,0.466290937252363,NA,0.467889199703922,0.474933056198074,0.488563147298991,0.448260447457442,0.468799590170386,0.425071262121217,0.497270353138441,0.434349645152688,0.461148902997368,0.485182188339519,0.472234583050015,0.454086817987254,0.450643599107874
0.439093479178845,0.414809570983041,0.467889199703922,NA,0.430234840027972,0.474089567288763,0.424023244604465,0.441710229627787,0.394888616390522,0.466873001307253,0.412853092849246,0.428423955664039,0.465460777766999,0.440042679011816,0.414174100905648,0.412769545465693
0.441617207229135,0.4408407196775,0.474933056198074,0.430234840027972,NA,0.453087401427338,0.425090232864021,0.445153019465508,0.39688350379467,0.465846869796508,0.408778860010215,0.432108888477101,0.48456640262156,0.435471883453414,0.432636880800138,0.428308070860803
0.446547978185119,0.475630383975821,0.488563147298991,0.474089567288763,0.453087401427338,NA,0.433809945583356,0.454944645911446,0.410711623467511,0.467768521681439,0.399565776437518,0.44376441113651,0.4893869613856,0.431860514357694,0.447055949307989,0.465066252201792
0.425231840237974,0.430378447510293,0.448260447457442,0.424023244604465,0.425090232864021,0.433809945583356,NA,0.423497196659462,0.382913395576181,0.439559744261218,0.393046822436143,0.387744408175356,0.443604357093574,0.412093522623182,0.399357233457265,0.414836184084429
0.443115561679007,0.442121285125599,0.468799590170386,0.441710229627787,0.445153019465508,0.454944645911446,0.423497196659462,NA,0.414263232201319,0.4629212608561,0.418339490890506,0.441230082511908,0.46560971349478,0.44948834411799,0.427302442789066,0.433785357028251
0.408136338032767,0.41391658239066,0.425071262121217,0.394888616390522,0.39688350379467,0.410711623467511,0.382913395576181,0.414263232201319,NA,0.432532029859742,0.364356412924831,0.402691105306142,0.442974005937576,0.394079049974662,0.394846058636901,0.395444946624333
0.463512259386493,0.471362765505911,0.497270353138441,0.466873001307253,0.465846869796508,0.467768521681439,0.439559744261218,0.4629212608561,0.432532029859742,NA,0.431495369188482,0.457136196047073,0.499590496085604,0.46197113193572,0.454549080170685,0.452303712032744
0.405350218676034,0.411088154762981,0.434349645152688,0.412853092849246,0.408778860010215,0.399565776437518,0.393046822436143,0.418339490890506,0.364356412924831,0.431495369188482,NA,0.407494992762798,0.440484839789557,0.391983824074273,0.39977412216366,0.400776738561679
0.433000315353266,0.429217611104249,0.461148902997368,0.428423955664039,0.432108888477101,0.44376441113651,0.387744408175356,0.441230082511908,0.402691105306142,0.457136196047073,0.407494992762798,NA,0.472680431976906,0.431649323850867,0.422919389307493,0.422988469339911
0.47880968671292,0.459013149626526,0.485182188339519,0.465460777766999,0.48456640262156,0.4893869613856,0.443604357093574,0.46560971349478,0.442974005937576,0.499590496085604,0.440484839789557,0.472680431976906,NA,0.475286358706647,0.438731407634904,0.462112798392767
0.433656310439124,0.441113786324881,0.472234583050015,0.440042679011816,0.435471883453414,0.431860514357694,0.412093522623182,0.44948834411799,0.394079049974662,0.46197113193572,0.391983824074273,0.431649323850867,0.475286358706647,NA,0.430235515311366,0.434402776174241
0.4272955680266,0.416460575684893,0.454086817987254,0.414174100905648,0.432636880800138,0.447055949307989,0.399357233457265,0.427302442789066,0.394846058636901,0.454549080170685,0.39977412216366,0.422919389307493,0.438731407634904,0.430235515311366,NA,0.415497223734848
0.432529291547819,0.420595955364396,0.450643599107874,0.412769545465693,0.428308070860803,0.465066252201792,0.414836184084429,0.433785357028251,0.395444946624333,0.452303712032744,0.400776738561679,0.422988469339911,0.462112798392767,0.434402776174241,0.415497223734848,NA
