"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"
NA,0.399524724986143,0.38561816329504,0.394528999001362,0.413651538221334,0.387628408880872,0.406078510638975,0.399272276696174,0.386678044778712,0.40688610599587,0.394507747801555,0.398444082541794,0.411451131574896,0.399382777062937,0.396263767709079,0.411770371235464
0.399524724986143,NA,0.378072997384952,0.394079800695963,0.414587732242499,0.375475340031244,0.409606368344916,0.399367695303805,0.396523019729652,0.410997978186464,0.401380847833583,0.399279799613602,0.390982662572298,0.389240612523743,0.396316288008181,0.404560564633953
0.38561816329504,0.378072997384952,NA,0.37506187324563,0.396543485130291,0.353697629704545,0.394303588394208,0.378084009130242,0.373072514001795,0.390330826155131,0.379174545973796,0.384969619061115,0.356206403597263,0.379409549520366,0.373580239921325,0.378388524690836
0.394528999001362,0.394079800695963,0.37506187324563,NA,0.416881638063624,0.373079164511172,0.411834768323406,0.404135340998036,0.391074357977237,0.404152647371276,0.395588949012847,0.39642842199416,0.388977590371672,0.387993619788023,0.393791784050957,0.398274869315139
0.413651538221334,0.414587732242499,0.396543485130291,0.416881638063624,NA,0.401234028297945,0.417130491918712,0.415514034925449,0.401837549103687,0.422195651433693,0.417370236557184,0.420325347785563,0.418079211537989,0.402987793882939,0.416861505183297,0.422733125776657
0.387628408880872,0.375475340031244,0.353697629704545,0.373079164511172,0.401234028297945,NA,0.397036178911137,0.385986715163961,0.36551508919341,0.387294817990525,0.381464248083763,0.368070756580319,0.36600787209954,0.373676550655001,0.377414506420918,0.381928632259238
0.406078510638975,0.409606368344916,0.394303588394208,0.411834768323406,0.417130491918712,0.397036178911137,NA,0.41125929456715,0.399392548775597,0.418422726686197,0.4127536188045,0.412121817892125,0.413039268055303,0.405019707688263,0.408862139467084,0.419623904078853
0.399272276696174,0.399367695303805,0.378084009130242,0.404135340998036,0.415514034925449,0.385986715163961,0.41125929456715,NA,0.391531867528132,0.409546343538096,0.390051586854308,0.403474997798704,0.407664126848206,0.402626102328976,0.399024942649988,0.414138854495169
0.386678044778712,0.396523019729652,0.373072514001795,0.391074357977237,0.401837549103687,0.36551508919341,0.399392548775597,0.391531867528132,NA,0.388631804456761,0.382821205395467,0.388337043003484,0.403737437556674,0.397174584567614,0.38838788933975,0.406647715719895
0.40688610599587,0.410997978186464,0.390330826155131,0.404152647371276,0.422195651433693,0.387294817990525,0.418422726686197,0.409546343538096,0.388631804456761,NA,0.407752675175466,0.408010777302761,0.411710423848325,0.412492811535868,0.406746271514911,0.412173729278016
0.394507747801555,0.401380847833583,0.379174545973796,0.395588949012847,0.417370236557184,0.381464248083763,0.4127536188045,0.390051586854308,0.382821205395467,0.407752675175466,NA,0.393769254869234,0.408333396481582,0.404659186922383,0.39323103069833,0.412636042301629
0.398444082541794,0.399279799613602,0.384969619061115,0.39642842199416,0.420325347785563,0.368070756580319,0.412121817892125,0.403474997798704,0.388337043003484,0.408010777302761,0.393769254869234,NA,0.39985524904788,0.399218603176773,0.39827474405274,0.407224253508577
0.411451131574896,0.390982662572298,0.356206403597263,0.388977590371672,0.418079211537989,0.36600787209954,0.413039268055303,0.407664126848206,0.403737437556674,0.411710423848325,0.408333396481582,0.39985524904788,NA,0.394898689593166,0.391051968739979,0.389499596871141
0.399382777062937,0.389240612523743,0.379409549520366,0.387993619788023,0.402987793882939,0.373676550655001,0.405019707688263,0.402626102328976,0.397174584567614,0.412492811535868,0.404659186922383,0.399218603176773,0.394898689593166,NA,0.401782112899907,0.396671723900681
0.396263767709079,0.396316288008181,0.373580239921325,0.393791784050957,0.416861505183297,0.377414506420918,0.408862139467084,0.399024942649988,0.38838788933975,0.406746271514911,0.39323103069833,0.39827474405274,0.391051968739979,0.401782112899907,NA,0.407666123575635
0.411770371235464,0.404560564633953,0.378388524690836,0.398274869315139,0.422733125776657,0.381928632259238,0.419623904078853,0.414138854495169,0.406647715719895,0.412173729278016,0.412636042301629,0.407224253508577,0.389499596871141,0.396671723900681,0.407666123575635,NA
